Item,Qty,Datetime,Traffic
Berry Croissant,1,2023-10-07 09:58:41,860
Drink 2 - Cold Brew - FM,1,2023-10-07 09:58:41,860
Drink 2 - Cold Brew - FM,2,2023-10-07 09:58:12,860
Blueberry Mint Croissant - FM,1,2023-10-07 09:57:26,860
Croissant - Almond - FM,1,2023-10-07 09:57:26,860
Baguette - FM,1,2023-10-07 09:57:26,860
Drink 2 - Cold Brew - FM,1,2023-10-07 09:56:48,860
Drink 1 - Drip Coffee - FM,1,2023-10-07 09:56:48,860
Drink 1 - Drip Coffee - FM,1,2023-10-07 09:55:35,860
Drink 1 - Drip Coffee - FM,1,2023-10-07 09:54:40,860
Drink 2 - Cold Brew - FM,1,2023-10-07 09:54:40,860
Baguette - FM,1,2023-10-07 09:54:06,860
Drink 2 - Cold Brew - FM,1,2023-10-07 09:53:19,860
Drink 1 - Drip Coffee - FM,1,2023-10-07 09:53:19,860
Croissant - Almond - FM,1,2023-10-07 09:49:17,860
Croissant - Pain Au Chocolat - FM,1,2023-10-07 09:49:17,860
Croissant - Pain Au Chocolat - FM,1,2023-10-07 09:47:56,860
Croissant - Butter - FM,2,2023-10-07 09:47:01,860
Drink 1 - Drip Coffee - FM,1,2023-10-07 09:45:20,860
Croissant - Pain Au Chocolat - FM,1,2023-10-07 09:44:57,860
Croissant - Almond - FM,1,2023-10-07 09:43:56,860
Drink 1 - Drip Coffee - FM,1,2023-10-07 09:43:56,860
Drink 2 - Cold Brew - FM,1,2023-10-07 09:43:17,860
Berry Croissant,1,2023-10-07 09:43:17,860
Berry Croissant,1,2023-10-07 09:42:36,860
Drink 2 - Cold Brew - FM,1,2023-10-07 09:42:36,860
Croissant - Pumpkin Croissant - FM,2,2023-10-07 09:41:49,860
Croissant - Pain Au Chocolat - FM,1,2023-10-07 09:40:45,860
Croissant - Pain Au Chocolat - FM,1,2023-10-07 09:39:55,860
Drink 1 - Drip Coffee - FM,1,2023-10-07 09:37:42,860
Croissant - Pain Au Chocolat - FM,1,2023-10-07 09:37:42,860
Drink 1 - Drip Coffee - FM,1,2023-10-07 09:37:42,860
Croissant - Pain Au Chocolat - FM,1,2023-10-07 09:37:42,860
Croissant - Almond - FM,1,2023-10-07 09:37:04,860
Croissant - Pain Au Chocolat - FM,1,2023-10-07 09:36:45,860
Drink 2 - Cold Brew - FM,1,2023-10-07 09:36:45,860
Croissant - Pain Au Chocolat - FM,1,2023-10-07 09:35:45,860
Berry Croissant,1,2023-10-07 09:35:45,860
Croissant - Almond - FM,1,2023-10-07 09:35:45,860
Croissant - Pumpkin Croissant - FM,1,2023-10-07 09:35:14,860
Drink 1 - Drip Coffee - FM,1,2023-10-07 09:34:59,860
Drink 2 - Cold Brew - FM,1,2023-10-07 09:34:29,860
Croissant - Butter - FM,1,2023-10-07 09:34:29,860
Baguette - FM,1,2023-10-07 09:33:54,860
Berry Croissant,1,2023-10-07 09:33:54,860
Croissant - Pumpkin Croissant - FM,1,2023-10-07 09:33:05,860
Berry Croissant,1,2023-10-07 09:31:25,860
Drink 2 - Cold Brew - FM,1,2023-10-07 09:31:25,860
Croissant - Pumpkin Croissant - FM,1,2023-10-07 09:31:25,860
Croissant - Pain Au Chocolat - FM,1,2023-10-07 09:30:29,860
Drink 1 - Drip Coffee - FM,1,2023-10-07 09:30:27,860
Blueberry Mint Croissant - FM,1,2023-10-07 09:30:08,860
Berry Croissant,1,2023-10-07 09:29:31,860
Drink 1 - Drip Coffee - FM,1,2023-10-07 09:28:19,860
Croissant - Cube - FM,1,2023-10-07 09:28:19,860
Drink 1 - Drip Coffee - FM,1,2023-10-07 09:28:19,860
Drink 2 - Cold Brew - FM,1,2023-10-07 09:28:19,860
Croissant - Butter - FM,2,2023-10-07 09:28:11,860
Baguette - FM,1,2023-10-07 09:28:11,860
Drink 1 - Drip Coffee - FM,1,2023-10-07 09:26:18,860
Drink 1 - Drip Coffee - FM,2,2023-10-07 09:22:55,860
Croissant - Cube - FM,1,2023-10-07 09:22:55,860
Drink 2 - Cold Brew - FM,2,2023-10-07 09:22:55,860
Croissant - Pumpkin Croissant - FM,1,2023-10-07 09:22:55,860
Berry Croissant,1,2023-10-07 09:19:49,860
Croissant - Pumpkin Croissant - FM,1,2023-10-07 09:19:49,860
Croissant - Pumpkin Croissant - FM,1,2023-10-07 09:18:42,860
Drink 2 - Cold Brew - FM,1,2023-10-07 09:18:42,860
Blueberry Mint Croissant - FM,1,2023-10-07 09:18:04,860
Drink 2 - Cold Brew - FM,1,2023-10-07 09:18:04,860
Drink 1 - Drip Coffee - FM,1,2023-10-07 09:17:30,860
Croissant - Pumpkin Croissant - FM,1,2023-10-07 09:17:30,860
Drink 2 - Cold Brew - FM,1,2023-10-07 09:17:30,860
Croissant - Butter - FM,1,2023-10-07 09:15:24,860
Croissant - Cube - FM,1,2023-10-07 09:15:24,860
Drink 2 - Cold Brew - FM,1,2023-10-07 09:14:53,860
Croissant - Cube - FM,2,2023-10-07 09:14:53,860
Blueberry Mint Croissant - FM,1,2023-10-07 09:14:12,860
Croissant - Almond - FM,1,2023-10-07 09:13:27,860
Croissant - Almond - FM,1,2023-10-07 09:12:27,860
Croissant - Cube - FM,1,2023-10-07 09:11:05,860
Drink 1 - Drip Coffee - FM,1,2023-10-07 09:10:37,860
Croissant - Butter - FM,1,2023-10-07 09:09:48,860
Drink 1 - Drip Coffee - FM,1,2023-10-07 09:07:12,860
Croissant - Pain Au Chocolat - FM,1,2023-10-07 09:07:12,860
Croissant - Butter - FM,1,2023-10-07 09:01:22,860
Berry Croissant,1,2023-10-07 09:00:33,860
Blueberry Mint Croissant - FM,1,2023-10-07 08:58:49,485
Croissant - Butter - FM,1,2023-10-07 08:58:17,485
Croissant - Butter - FM,1,2023-10-07 08:57:36,485
Drink 1 - Drip Coffee - FM,1,2023-10-07 08:56:58,485
Croissant - Pumpkin Croissant - FM,1,2023-10-07 08:56:58,485
Blueberry Mint Croissant - FM,1,2023-10-07 08:54:58,485
Croissant - Pumpkin Croissant - FM,1,2023-10-07 08:53:52,485
Berry Croissant,1,2023-10-07 08:52:12,485
Drink 1 - Drip Coffee - FM,3,2023-10-07 08:50:12,485
Berry Croissant,1,2023-10-07 08:49:43,485
Drink 1 - Drip Coffee - FM,1,2023-10-07 08:49:43,485
Croissant - Butter - FM,2,2023-10-07 08:45:53,485
Croissant - Butter - FM,1,2023-10-07 08:43:29,485
Croissant - Pain Au Chocolat - FM,1,2023-10-07 08:43:03,485
Drink 1 - Drip Coffee - FM,1,2023-10-07 08:43:03,485
Croissant - Pain Au Chocolat - FM,1,2023-10-07 08:43:03,485
Croissant - Pain Au Chocolat - FM,1,2023-10-07 08:42:24,485
Drink 1 - Drip Coffee - FM,1,2023-10-07 08:41:07,485
Croissant - Cube - FM,1,2023-10-07 08:40:23,485
Drink 1 - Drip Coffee - FM,1,2023-10-07 08:37:27,485
Drink 1 - Drip Coffee - FM,1,2023-10-07 08:35:34,485
Croissant - Almond - FM,2,2023-10-07 08:35:02,485
Croissant - Butter - FM,3,2023-10-07 08:33:47,485
Baguette - FM,1,2023-10-07 08:32:43,485
Drink 1 - Drip Coffee - FM,2,2023-10-07 08:31:46,485
Drink 1 - Drip Coffee - FM,1,2023-10-07 08:30:01,485
Drink 1 - Drip Coffee - FM,1,2023-10-07 08:29:47,485
Drink 1 - Drip Coffee - FM,2,2023-10-07 08:28:54,485
Berry Croissant,1,2023-10-07 08:28:54,485
Berry Croissant,1,2023-10-07 08:28:03,485
Croissant - Pumpkin Croissant - FM,1,2023-10-07 08:27:30,485
Croissant - Pain Au Raisin - FM,1,2023-10-07 08:27:30,485
Drink 1 - Drip Coffee - FM,1,2023-10-07 08:27:30,485
Croissant - Butter - FM,3,2023-10-07 08:26:20,485
Croissant - Almond - FM,1,2023-10-07 08:26:20,485
Berry Croissant,1,2023-10-07 08:26:20,485
Croissant - Pain Au Raisin - FM,1,2023-10-07 08:25:46,485
Croissant - Butter - FM,1,2023-10-07 08:25:46,485
Drink 1 - Drip Coffee - FM,2,2023-10-07 08:25:46,485
Blueberry Mint Croissant - FM,1,2023-10-07 08:23:58,485
Berry Croissant,1,2023-10-07 08:23:58,485
Drink 3 - Mango Black Tea - FM,1,2023-10-07 08:23:23,485
Croissant - Pain Au Chocolat - FM,1,2023-10-07 08:22:34,485
Croissant - Butter - FM,1,2023-10-07 08:21:47,485
Croissant - Pain Au Chocolat - FM,1,2023-10-07 08:21:47,485
Croissant - Pain Au Raisin - FM,1,2023-10-07 08:21:47,485
Croissant - Almond - FM,1,2023-10-07 08:21:05,485
Croissant - Pain Au Chocolat - FM,1,2023-10-07 08:21:05,485
Croissant - Pumpkin Croissant - FM,1,2023-10-07 08:19:54,485
Drink 1 - Drip Coffee - FM,1,2023-10-07 08:19:54,485
Berry Croissant,1,2023-10-07 08:19:02,485
Croissant - Pain Au Raisin - FM,2,2023-10-07 08:19:02,485
Croissant - Butter - FM,2,2023-10-07 08:18:07,485
Berry Croissant,1,2023-10-07 08:18:07,485
Drink 1 - Drip Coffee - FM,1,2023-10-07 08:13:28,485
Croissant - Pain Au Chocolat - FM,1,2023-10-07 08:06:18,485
Berry Croissant,1,2023-10-07 08:04:27,485
Croissant - Pain Au Chocolat - FM,1,2023-10-07 08:03:59,485
Drink 1 - Drip Coffee - FM,1,2023-10-07 08:03:59,485
Croissant - Pain Au Raisin - FM,1,2023-10-07 08:02:57,485
Croissant - Butter - FM,3,2023-10-07 08:02:57,485
Croissant - Butter - FM,2,2023-10-07 08:01:59,485
Croissant - Butter - FM,3,2023-10-07 08:01:35,485
Croissant - Cube - FM,1,2023-10-07 08:00:59,485
Blueberry Mint Croissant - FM,1,2023-10-07 07:58:55,282
Drink 1 - Drip Coffee - FM,1,2023-10-07 07:58:37,282
Croissant - Pain Au Raisin - FM,1,2023-10-07 07:58:07,282
Croissant - Pain Au Chocolat - FM,3,2023-10-07 07:57:24,282
Croissant - Pumpkin Croissant - FM,1,2023-10-07 07:57:06,282
Croissant - Pain Au Chocolat - FM,1,2023-10-07 07:56:42,282
Croissant - Butter - FM,1,2023-10-07 07:52:50,282
Baguette - FM,2,2023-10-07 07:50:48,282
Croissant - Butter - FM,5,2023-10-07 07:50:48,282
Croissant - Pain Au Raisin - FM,10,2023-10-07 07:50:48,282
Croissant - Pain Au Chocolat - FM,1,2023-10-07 07:50:48,282
Croissant - Butter - FM,1,2023-10-07 07:47:45,282
Croissant - Pain Au Chocolat - FM,1,2023-10-07 07:46:25,282
Drink 1 - Drip Coffee - FM,1,2023-10-07 07:45:27,282
Drink 1 - Drip Coffee - FM,1,2023-10-07 07:41:46,282
Berry Croissant,1,2023-10-07 07:36:40,282
Croissant - Butter - FM,1,2023-10-07 07:32:05,282
Drink 1 - Drip Coffee - FM,2,2023-10-07 07:29:29,282
Croissant - Pain Au Chocolat - FM,1,2023-10-07 07:26:33,282
Drink 1 - Drip Coffee - FM,1,2023-10-07 07:17:40,282
Croissant - Pain Au Chocolat - FM,1,2023-10-07 07:17:02,282
Croissant - Pumpkin Croissant - FM,1,2023-10-07 07:15:46,282
Drink 1 - Drip Coffee - FM,1,2023-10-07 07:15:46,282
Croissant - Almond - FM,1,2023-10-07 07:14:30,282
Croissant - Pain Au Chocolat - FM,1,2023-10-07 07:14:30,282
Drink 1 - Drip Coffee - FM,5,2023-10-07 07:10:57,282
Croissant - Pain Au Chocolat - FM,2,2023-10-07 07:09:25,282
Baguette - FM,1,2023-10-07 07:06:14,282
Baguette - FM,1,2023-10-07 06:59:34,282
Muffin - Guilt Free - FM,1,2023-09-30 11:42:31,605
Muffin - Guilt Free - FM,1,2023-09-30 11:37:54,605
Muffin - Guilt Free - FM,1,2023-09-30 11:34:19,605
Drink 2 - Cold Brew - FM,1,2023-09-30 11:30:12,605
Drink 2 - Cold Brew - FM,1,2023-09-30 11:25:56,605
KA - Everything - FM,1,2023-09-30 11:24:00,605
KA - Original - FM,1,2023-09-30 11:21:37,605
Drink 2 - Cold Brew - FM,1,2023-09-30 11:21:10,605
Croissant - Pumpkin Croissant - FM,1,2023-09-30 11:21:10,605
Croissant - Pumpkin Croissant - FM,1,2023-09-30 11:16:39,605
Croissant - Pumpkin Croissant - FM,1,2023-09-30 11:15:03,605
KA - Original - FM,1,2023-09-30 11:14:15,605
KA - Original - FM,1,2023-09-30 11:12:57,605
Croissant - Cube - FM,1,2023-09-30 11:12:57,605
Croissant - Pumpkin Croissant - FM,1,2023-09-30 11:12:57,605
Croissant - Pain Au Raisin - FM,1,2023-09-30 11:10:37,605
Muffin - Guilt Free - FM,1,2023-09-30 11:10:18,605
Croissant - Pain Au Raisin - FM,1,2023-09-30 11:08:48,605
Drink 2 - Cold Brew - FM,1,2023-09-30 11:08:48,605
Croissant - Pumpkin Croissant - FM,1,2023-09-30 11:03:28,605
Croissant - Cube - FM,1,2023-09-30 11:01:48,605
Drink 2 - Cold Brew - FM,1,2023-09-30 11:01:00,605
Blueberry Mint Croissant - FM,1,2023-09-30 11:00:18,605
KA - Original - FM,1,2023-09-30 10:59:04,1016
Croissant - Almond - FM,1,2023-09-30 10:59:04,1016
Drink 2 - Cold Brew - FM,1,2023-09-30 10:53:38,1016
Drink 2 - Cold Brew - FM,1,2023-09-30 10:53:01,1016
Croissant - Pain Au Chocolat - FM,1,2023-09-30 10:53:01,1016
Drink 2 - Cold Brew - FM,1,2023-09-30 10:52:33,1016
Croissant - Pain Au Chocolat - FM,1,2023-09-30 10:52:11,1016
Drink 2 - Cold Brew - FM,1,2023-09-30 10:51:31,1016
Croissant - Pain Au Chocolat - FM,1,2023-09-30 10:50:56,1016
Croissant - Pain Au Chocolat - FM,2,2023-09-30 10:49:40,1016
Croissant - Butter - FM,2,2023-09-30 10:49:20,1016
Croissant - Almond - FM,1,2023-09-30 10:48:24,1016
Croissant - Pumpkin Croissant - FM,1,2023-09-30 10:48:24,1016
Blueberry Mint Croissant - FM,1,2023-09-30 10:47:39,1016
Drink 2 - Cold Brew - FM,1,2023-09-30 10:46:24,1016
Blueberry Mint Croissant - FM,2,2023-09-30 10:46:24,1016
Croissant - Pumpkin Croissant - FM,1,2023-09-30 10:45:23,1016
Drink 2 - Cold Brew - FM,1,2023-09-30 10:45:23,1016
Blueberry Mint Croissant - FM,1,2023-09-30 10:44:21,1016
Drink 2 - Cold Brew - FM,4,2023-09-30 10:41:35,1016
Croissant - Butter - FM,1,2023-09-30 10:40:48,1016
KA - Everything - FM,1,2023-09-30 10:38:55,1016
Blueberry Mint Croissant - FM,1,2023-09-30 10:38:55,1016
Croissant - Butter - FM,1,2023-09-30 10:38:55,1016
Blueberry Mint Croissant - FM,1,2023-09-30 10:37:30,1016
Croissant - Pain Au Chocolat - FM,1,2023-09-30 10:37:30,1016
Drink 4 - Strawberry Lemonade - FM,2,2023-09-30 10:36:39,1016
Drink 2 - Cold Brew - FM,1,2023-09-30 10:35:54,1016
Drink 2 - Cold Brew - FM,1,2023-09-30 10:34:55,1016
Blueberry Mint Croissant - FM,1,2023-09-30 10:33:59,1016
Berry Croissant,1,2023-09-30 10:33:43,1016
KA - Everything - FM,1,2023-09-30 10:33:43,1016
Drink 4 - Strawberry Lemonade - FM,1,2023-09-30 10:33:43,1016
Drink 3 - Mango Black Tea - FM,1,2023-09-30 10:32:44,1016
Croissant - Pumpkin Croissant - FM,1,2023-09-30 10:31:55,1016
Blueberry Mint Croissant - FM,1,2023-09-30 10:31:55,1016
Drink 1 - Drip Coffee - FM,1,2023-09-30 10:31:55,1016
Muffin - Guilt Free - FM,1,2023-09-30 10:31:10,1016
Croissant - Pain Au Chocolat - FM,1,2023-09-30 10:30:33,1016
Drink 2 - Cold Brew - FM,1,2023-09-30 10:30:13,1016
Croissant - Pain Au Chocolat - FM,2,2023-09-30 10:29:57,1016
Drink 2 - Cold Brew - FM,1,2023-09-30 10:29:57,1016
Berry Croissant,1,2023-09-30 10:29:12,1016
Croissant - Pain Au Chocolat - FM,1,2023-09-30 10:29:12,1016
Drink 2 - Cold Brew - FM,1,2023-09-30 10:29:12,1016
Croissant - Pain Au Chocolat - FM,1,2023-09-30 10:28:37,1016
KA - Original - FM,1,2023-09-30 10:28:37,1016
Croissant - Pumpkin Croissant - FM,1,2023-09-30 10:28:37,1016
Croissant - Pain Au Chocolat - FM,1,2023-09-30 10:27:34,1016
Muffin - Guilt Free - FM,1,2023-09-30 10:27:34,1016
Drink 1 - Drip Coffee - FM,1,2023-09-30 10:27:01,1016
Drink 2 - Cold Brew - FM,1,2023-09-30 10:26:29,1016
Drink 2 - Cold Brew - FM,2,2023-09-30 10:25:51,1016
Croissant - Butter - FM,1,2023-09-30 10:24:58,1016
Drink 4 - Strawberry Lemonade - FM,1,2023-09-30 10:24:58,1016
Drink 2 - Cold Brew - FM,2,2023-09-30 10:23:59,1016
Croissant - Butter - FM,1,2023-09-30 10:23:11,1016
Croissant - Pumpkin Croissant - FM,1,2023-09-30 10:22:31,1016
Croissant - Butter - FM,1,2023-09-30 10:22:31,1016
Drink 3 - Mango Black Tea - FM,1,2023-09-30 10:22:31,1016
Drink 2 - Cold Brew - FM,2,2023-09-30 10:20:12,1016
Croissant - Almond - FM,2,2023-09-30 10:18:28,1016
Drink 2 - Cold Brew - FM,1,2023-09-30 10:17:20,1016
Muffin - Guilt Free - FM,1,2023-09-30 10:17:20,1016
Drink 2 - Cold Brew - FM,1,2023-09-30 10:16:44,1016
Drink 1 - Drip Coffee - FM,1,2023-09-30 10:16:44,1016
Berry Croissant,1,2023-09-30 10:16:44,1016
Croissant - Pumpkin Croissant - FM,1,2023-09-30 10:14:40,1016
Berry Croissant,1,2023-09-30 10:14:01,1016
KA - Everything - FM,1,2023-09-30 10:12:49,1016
Berry Croissant,1,2023-09-30 10:11:30,1016
Drink 1 - Drip Coffee - FM,1,2023-09-30 10:11:09,1016
Drink 2 - Cold Brew - FM,2,2023-09-30 10:10:11,1016
Blueberry Mint Croissant - FM,1,2023-09-30 10:10:11,1016
Baguette - FM,1,2023-09-30 10:10:11,1016
Croissant - Almond - FM,2,2023-09-30 10:09:30,1016
Croissant - Almond - FM,1,2023-09-30 10:08:19,1016
KA - Everything - FM,1,2023-09-30 10:08:19,1016
Croissant - Almond - FM,1,2023-09-30 10:08:13,1016
Croissant - Butter - FM,2,2023-09-30 10:07:41,1016
Croissant - Almond - FM,1,2023-09-30 10:06:32,1016
Blueberry Mint Croissant - FM,1,2023-09-30 10:06:27,1016
Croissant - Butter - FM,1,2023-09-30 10:05:59,1016
Berry Croissant,1,2023-09-30 10:05:47,1016
KA - Original - FM,1,2023-09-30 10:05:47,1016
Croissant - Cube - FM,1,2023-09-30 10:05:39,1016
Drink 2 - Cold Brew - FM,2,2023-09-30 10:05:39,1016
Drink 2 - Cold Brew - FM,1,2023-09-30 10:04:54,1016
Drink 1 - Drip Coffee - FM,1,2023-09-30 10:04:54,1016
Drink 2 - Cold Brew - FM,2,2023-09-30 10:04:54,1016
Drink 2 - Cold Brew - FM,1,2023-09-30 10:03:38,1016
Berry Croissant,1,2023-09-30 10:02:58,1016
Drink 2 - Cold Brew - FM,1,2023-09-30 10:02:58,1016
Croissant - Butter - FM,1,2023-09-30 10:02:58,1016
KA - Everything - FM,1,2023-09-30 10:01:30,1016
KA - Original - FM,1,2023-09-30 10:01:30,1016
KA - Original - FM,1,2023-09-30 10:00:34,1016
Croissant - Cube - FM,1,2023-09-30 10:00:34,1016
Croissant - Pumpkin Croissant - FM,1,2023-09-30 10:00:34,1016
Berry Croissant,1,2023-09-30 09:58:40,866
KA - Original - FM,1,2023-09-30 09:58:40,866
KA - Everything - FM,1,2023-09-30 09:58:40,866
Croissant - Pain Au Chocolat - FM,1,2023-09-30 09:57:49,866
Blueberry Mint Croissant - FM,1,2023-09-30 09:57:49,866
Blueberry Mint Croissant - FM,1,2023-09-30 09:56:29,866
Baguette - FM,1,2023-09-30 09:55:31,866
Drink 2 - Cold Brew - FM,1,2023-09-30 09:54:39,866
Drink 2 - Cold Brew - FM,1,2023-09-30 09:52:48,866
Muffin - Guilt Free - FM,1,2023-09-30 09:51:40,866
Croissant - Butter - FM,1,2023-09-30 09:51:00,866
Drink 2 - Cold Brew - FM,1,2023-09-30 09:50:22,866
Croissant - Pain Au Chocolat - FM,1,2023-09-30 09:50:22,866
Croissant - Cube - FM,1,2023-09-30 09:49:31,866
Blueberry Mint Croissant - FM,1,2023-09-30 09:48:05,866
Berry Croissant,1,2023-09-30 09:47:34,866
Drink 2 - Cold Brew - FM,1,2023-09-30 09:46:59,866
Berry Croissant,1,2023-09-30 09:46:59,866
Berry Croissant,1,2023-09-30 09:46:16,866
Croissant - Pumpkin Croissant - FM,1,2023-09-30 09:46:02,866
Croissant - Cube - FM,1,2023-09-30 09:45:21,866
Muffin - Guilt Free - FM,1,2023-09-30 09:45:21,866
Croissant - Pumpkin Croissant - FM,1,2023-09-30 09:45:21,866
Drink 2 - Cold Brew - FM,1,2023-09-30 09:44:37,866
Croissant - Almond - FM,1,2023-09-30 09:43:32,866
Croissant - Almond - FM,1,2023-09-30 09:42:43,866
Croissant - Pumpkin Croissant - FM,1,2023-09-30 09:42:17,866
Baguette - FM,1,2023-09-30 09:42:17,866
Drink 2 - Cold Brew - FM,1,2023-09-30 09:42:17,866
Croissant - Pain Au Chocolat - FM,1,2023-09-30 09:40:27,866
Blueberry Mint Croissant - FM,1,2023-09-30 09:39:27,866
Croissant - Butter - FM,3,2023-09-30 09:38:53,866
KA - Original - FM,1,2023-09-30 09:38:53,866
KA - Everything - FM,1,2023-09-30 09:38:53,866
Blueberry Mint Croissant - FM,1,2023-09-30 09:37:32,866
Berry Croissant,1,2023-09-30 09:37:32,866
Drink 2 - Cold Brew - FM,1,2023-09-30 09:37:32,866
Drink 2 - Cold Brew - FM,1,2023-09-30 09:36:33,866
Croissant - Pain Au Chocolat - FM,1,2023-09-30 09:36:33,866
Drink 2 - Cold Brew - FM,1,2023-09-30 09:36:11,866
Drink 1 - Drip Coffee - FM,1,2023-09-30 09:35:22,866
Croissant - Almond - FM,1,2023-09-30 09:31:24,866
Croissant - Cube - FM,1,2023-09-30 09:31:24,866
Drink 2 - Cold Brew - FM,2,2023-09-30 09:30:29,866
Baguette - FM,1,2023-09-30 09:29:17,866
Drink 2 - Cold Brew - FM,1,2023-09-30 09:27:02,866
Drink 2 - Cold Brew - FM,1,2023-09-30 09:26:36,866
Baguette - FM,1,2023-09-30 09:26:14,866
Baguette - FM,1,2023-09-30 09:25:34,866
Croissant - Pumpkin Croissant - FM,1,2023-09-30 09:25:34,866
Croissant - Cube - FM,1,2023-09-30 09:25:02,866
Blueberry Mint Croissant - FM,1,2023-09-30 09:24:14,866
Croissant - Almond - FM,1,2023-09-30 09:23:35,866
Berry Croissant,1,2023-09-30 09:22:43,866
KA - Everything - FM,1,2023-09-30 09:22:43,866
Drink 2 - Cold Brew - FM,1,2023-09-30 09:22:43,866
Blueberry Mint Croissant - FM,1,2023-09-30 09:21:40,866
Croissant - Almond - FM,1,2023-09-30 09:21:40,866
Berry Croissant,1,2023-09-30 09:21:40,866
Drink 2 - Cold Brew - FM,1,2023-09-30 09:20:37,866
Croissant - Pain Au Chocolat - FM,1,2023-09-30 09:20:37,866
Berry Croissant,1,2023-09-30 09:20:37,866
Croissant - Almond - FM,2,2023-09-30 09:18:44,866
Drink 2 - Cold Brew - FM,1,2023-09-30 09:17:37,866
Drink 2 - Cold Brew - FM,1,2023-09-30 09:15:15,866
KA - Everything - FM,1,2023-09-30 09:14:44,866
Drink 2 - Cold Brew - FM,1,2023-09-30 09:14:44,866
Berry Croissant,1,2023-09-30 09:14:03,866
Drink 1 - Drip Coffee - FM,1,2023-09-30 09:14:03,866
Croissant - Almond - FM,1,2023-09-30 09:14:03,866
Drink 1 - Drip Coffee - FM,1,2023-09-30 09:14:03,866
Drink 1 - Drip Coffee - FM,1,2023-09-30 09:13:17,866
Drink 2 - Cold Brew - FM,1,2023-09-30 09:12:53,866
Croissant - Pain Au Chocolat - FM,1,2023-09-30 09:11:10,866
Berry Croissant,1,2023-09-30 09:10:22,866
Croissant - Almond - FM,1,2023-09-30 09:10:04,866
Drink 1 - Drip Coffee - FM,1,2023-09-30 09:10:04,866
Baguette - FM,1,2023-09-30 09:08:40,866
Berry Croissant,1,2023-09-30 09:08:08,866
Croissant - Pumpkin Croissant - FM,1,2023-09-30 09:08:08,866
Drink 2 - Cold Brew - FM,2,2023-09-30 09:08:08,866
Drink 3 - Mango Black Tea - FM,1,2023-09-30 09:07:29,866
Croissant - Butter - FM,1,2023-09-30 09:07:29,866
Drink 2 - Cold Brew - FM,1,2023-09-30 09:07:29,866
Croissant - Butter - FM,1,2023-09-30 09:06:46,866
KA - Everything - FM,1,2023-09-30 09:06:46,866
Drink 2 - Cold Brew - FM,1,2023-09-30 09:05:59,866
Croissant - Almond - FM,1,2023-09-30 09:05:03,866
Croissant - Cube - FM,1,2023-09-30 09:04:33,866
KA - Original - FM,1,2023-09-30 09:04:33,866
Croissant - Pumpkin Croissant - FM,1,2023-09-30 09:04:33,866
Croissant - Pain Au Chocolat - FM,1,2023-09-30 09:04:33,866
Croissant - Pain Au Chocolat - FM,2,2023-09-30 09:03:29,866
KA - Original - FM,1,2023-09-30 09:02:59,866
Croissant - Pumpkin Croissant - FM,1,2023-09-30 09:02:59,866
Drink 2 - Cold Brew - FM,1,2023-09-30 09:02:59,866
Drink 1 - Drip Coffee - FM,1,2023-09-30 09:01:36,866
Croissant - Pumpkin Croissant - FM,1,2023-09-30 09:01:36,866
KA - Original - FM,1,2023-09-30 09:00:54,866
KA - Everything - FM,1,2023-09-30 09:00:54,866
Croissant - Pumpkin Croissant - FM,1,2023-09-30 09:00:22,866
Blueberry Mint Croissant - FM,1,2023-09-30 09:00:22,866
Croissant - Butter - FM,2,2023-09-30 08:59:52,664
Baguette - FM,1,2023-09-30 08:59:52,664
KA - Everything - FM,1,2023-09-30 08:59:18,664
Blueberry Mint Croissant - FM,1,2023-09-30 08:59:18,664
Croissant - Butter - FM,1,2023-09-30 08:59:18,664
Drink 2 - Cold Brew - FM,2,2023-09-30 08:59:18,664
Berry Croissant,1,2023-09-30 08:58:10,664
Drink 2 - Cold Brew - FM,1,2023-09-30 08:58:10,664
Blueberry Mint Croissant - FM,1,2023-09-30 08:56:59,664
Drink 2 - Cold Brew - FM,1,2023-09-30 08:56:59,664
Drink 2 - Cold Brew - FM,2,2023-09-30 08:55:15,664
Drink 2 - Cold Brew - FM,1,2023-09-30 08:53:40,664
Croissant - Almond - FM,1,2023-09-30 08:53:40,664
Croissant - Pain Au Chocolat - FM,1,2023-09-30 08:53:40,664
Baguette - FM,1,2023-09-30 08:52:40,664
Croissant - Almond - FM,1,2023-09-30 08:52:40,664
Berry Croissant,1,2023-09-30 08:52:40,664
Croissant - Butter - FM,1,2023-09-30 08:52:40,664
Croissant - Pain Au Chocolat - FM,1,2023-09-30 08:51:21,664
