Item,Qty,Datetime
Drink 2 - Cold Brew - FM,1.0,2023-06-17 10:22:14
Drink 3 - Mango Black Tea - FM,1.0,2023-06-17 10:21:48
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 10:21:48
Drink 2 - Cold Brew - FM,1.0,2023-06-17 10:21:43
Croissant - Ube & Strawberry - FM,1.0,2023-06-17 10:20:33
KA - Everything - FM,1.0,2023-06-17 10:20:33
Croissant - Butter - FM,1.0,2023-06-17 10:20:13
Croissant - Coffee & Macadamia - FM,1.0,2023-06-17 10:20:13
Drink 2 - Cold Brew - FM,2.0,2023-06-17 10:19:11
Croissant - Pain Au Chocolat - FM,3.0,2023-06-17 10:19:11
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 10:19:08
Croissant - Butter - FM,1.0,2023-06-17 10:19:08
Drink 2 - Cold Brew - FM,1.0,2023-06-17 10:18:12
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 10:18:04
Croissant - Almond - FM,1.0,2023-06-17 10:17:50
Croissant - Coffee & Macadamia - FM,1.0,2023-06-17 10:17:50
Berry Croissant,1.0,2023-06-17 10:17:50
Croissant - Butter - FM,1.0,2023-06-17 10:17:13
Drink 2 - Cold Brew - FM,1.0,2023-06-17 10:16:22
Croissant - Ube & Strawberry - FM,1.0,2023-06-17 10:16:06
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 10:15:44
Drink 3 - Mango Black Tea - FM,1.0,2023-06-17 10:15:44
Danish - Citrus & Almond - FM,1.0,2023-06-17 10:14:59
Berry Croissant,1.0,2023-06-17 10:14:53
Berry Croissant,1.0,2023-06-17 10:14:33
Berry Croissant,1.0,2023-06-17 10:14:25
Drink 2 - Cold Brew - FM,1.0,2023-06-17 10:14:25
Drink 3 - Mango Black Tea - FM,1.0,2023-06-17 10:14:03
Drink 2 - Cold Brew - FM,1.0,2023-06-17 10:13:58
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 10:13:58
Croissant - Butter - FM,1.0,2023-06-17 10:13:18
Danish - Blueberry - FM,1.0,2023-06-17 10:13:18
Drink 2 - Cold Brew - FM,1.0,2023-06-17 10:13:01
Drink 2 - Cold Brew - FM,1.0,2023-06-17 10:12:27
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 10:12:27
Croissant - Coffee & Macadamia - FM,1.0,2023-06-17 10:11:35
Croissant - Butter - FM,1.0,2023-06-17 10:10:39
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 10:09:58
Drink 4 - Strawberry Lemonade - FM,2.0,2023-06-17 10:06:00
Drink 3 - Mango Black Tea - FM,1.0,2023-06-17 10:05:11
Drink 2 - Cold Brew - FM,1.0,2023-06-17 10:04:20
Danish - Blueberry - FM,1.0,2023-06-17 10:04:10
Danish - Blueberry - FM,1.0,2023-06-17 10:03:48
Drink 3 - Mango Black Tea - FM,1.0,2023-06-17 10:03:48
Croissant - Butter - FM,1.0,2023-06-17 10:02:43
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 10:02:34
Muffin - Guilt Free - FM,1.0,2023-06-17 10:02:15
Croissant - Cinnamon Sugar Sticks - FM,1.0,2023-06-17 10:02:15
Croissant - Butter - FM,1.0,2023-06-17 10:02:15
Danish - Blueberry - FM,1.0,2023-06-17 10:00:46
Danish - Blueberry - FM,1.0,2023-06-17 10:00:16
Banana Bread w. Walnuts - FM,1.0,2023-06-17 10:00:08
Croissant - Ube & Strawberry - FM,1.0,2023-06-17 10:00:08
Berry Croissant,1.0,2023-06-17 10:00:08
Croissant - Coffee & Macadamia - FM,1.0,2023-06-17 09:59:06
Drink 3 - Mango Black Tea - FM,1.0,2023-06-17 09:59:01
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 09:59:01
Croissant - Almond - FM,1.0,2023-06-17 09:57:43
Drink 1 - Drip Coffee - FM,2.0,2023-06-17 09:57:43
Drink 2 - Cold Brew - FM,1.0,2023-06-17 09:57:26
Drink 4 - Strawberry Lemonade - FM,3.0,2023-06-17 09:56:49
Croissant - Butter - FM,1.0,2023-06-17 09:56:49
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 09:55:31
Banana Bread w. Walnuts - FM,2.0,2023-06-17 09:53:23
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 09:52:55
Croissant - Cinnamon Sugar Sticks - FM,1.0,2023-06-17 09:52:55
Banana Bread w. Walnuts - FM,1.0,2023-06-17 09:52:18
Danish - Blueberry - FM,1.0,2023-06-17 09:51:48
Croissant - Butter - FM,1.0,2023-06-17 09:51:33
Croissant - Ube & Strawberry - FM,1.0,2023-06-17 09:51:33
Drink 3 - Mango Black Tea - FM,1.0,2023-06-17 09:51:33
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 09:50:50
Drink 2 - Cold Brew - FM,3.0,2023-06-17 09:50:12
Drink 2 - Cold Brew - FM,2.0,2023-06-17 09:50:08
Drink 2 - Cold Brew - FM,2.0,2023-06-17 09:49:29
Croissant - Coffee & Macadamia - FM,1.0,2023-06-17 09:49:29
Drink 3 - Mango Black Tea - FM,1.0,2023-06-17 09:47:56
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 09:47:35
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 09:46:15
Drink 2 - Cold Brew - FM,1.0,2023-06-17 09:45:59
Croissant - Ube & Strawberry - FM,1.0,2023-06-17 09:44:51
Croissant - Coffee & Macadamia - FM,1.0,2023-06-17 09:44:09
Croissant - Ube & Strawberry - FM,1.0,2023-06-17 09:43:48
Drink 1 - Drip Coffee - FM,2.0,2023-06-17 09:42:17
Croissant - Coffee & Macadamia - FM,1.0,2023-06-17 09:42:13
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 09:41:51
Berry Croissant,1.0,2023-06-17 09:41:26
Banana Bread w. Walnuts - FM,1.0,2023-06-17 09:41:25
Croissant - Coffee & Macadamia - FM,1.0,2023-06-17 09:41:25
Croissant - Cinnamon Sugar Sticks - FM,1.0,2023-06-17 09:41:25
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 09:40:49
Croissant - Cinnamon Sugar Sticks - FM,1.0,2023-06-17 09:40:49
Drink 2 - Cold Brew - FM,1.0,2023-06-17 09:40:39
Croissant - Cinnamon Sugar Sticks - FM,1.0,2023-06-17 09:40:39
Drink 3 - Mango Black Tea - FM,1.0,2023-06-17 09:38:33
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 09:38:00
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 09:37:58
Drink 2 - Cold Brew - FM,1.0,2023-06-17 09:37:37
Croissant - Ube & Strawberry - FM,1.0,2023-06-17 09:37:29
Drink 3 - Mango Black Tea - FM,1.0,2023-06-17 09:37:29
Drink 2 - Cold Brew - FM,1.0,2023-06-17 09:37:12
Drink 3 - Mango Black Tea - FM,1.0,2023-06-17 09:36:46
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 09:36:46
Croissant - Almond - FM,1.0,2023-06-17 09:35:51
Croissant - Almond - FM,1.0,2023-06-17 09:35:12
Croissant - Butter - FM,1.0,2023-06-17 09:35:12
Croissant - Butter - FM,1.0,2023-06-17 09:34:43
Croissant - Almond - FM,1.0,2023-06-17 09:34:43
KA - Everything - FM,1.0,2023-06-17 09:34:43
Croissant - Pain Au Raisin - FM,1.0,2023-06-17 09:34:43
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 09:33:31
Croissant - Cinnamon Sugar Sticks - FM,1.0,2023-06-17 09:32:43
Croissant - Butter - FM,1.0,2023-06-17 09:31:58
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 09:31:08
Croissant - Coffee & Macadamia - FM,1.0,2023-06-17 09:30:40
Danish - Citrus & Almond - FM,1.0,2023-06-17 09:30:19
Berry Croissant,1.0,2023-06-17 09:29:37
Croissant - Butter - FM,1.0,2023-06-17 09:29:22
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 09:29:22
Croissant - Cinnamon Sugar Sticks - FM,2.0,2023-06-17 09:28:41
Drink 2 - Cold Brew - FM,2.0,2023-06-17 09:28:15
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 09:28:15
Danish - Citrus & Almond - FM,1.0,2023-06-17 09:26:52
Croissant - Ube & Strawberry - FM,1.0,2023-06-17 09:26:52
Berry Croissant,1.0,2023-06-17 09:26:06
Croissant - Ube & Strawberry - FM,1.0,2023-06-17 09:26:06
Croissant - Almond - FM,1.0,2023-06-17 09:26:06
Danish - Blueberry - FM,1.0,2023-06-17 09:26:06
Banana Bread w. Walnuts - FM,1.0,2023-06-17 09:24:44
Croissant - Almond - FM,1.0,2023-06-17 09:24:02
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 09:24:02
Drink 2 - Cold Brew - FM,1.0,2023-06-17 09:22:30
Drink 2 - Cold Brew - FM,1.0,2023-06-17 09:22:15
Drink 2 - Cold Brew - FM,1.0,2023-06-17 09:22:06
Drink 1 - Drip Coffee - FM,1.0,2023-06-17 09:21:50
Danish - Citrus & Almond - FM,1.0,2023-06-17 09:21:50
Croissant - Ube & Strawberry - FM,1.0,2023-06-17 09:21:33
Croissant - Butter - FM,1.0,2023-06-17 09:21:33
Drink 2 - Cold Brew - FM,1.0,2023-06-17 09:20:43
Drink 3 - Mango Black Tea - FM,1.0,2023-06-17 09:20:20
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 09:20:20
Banana Bread w. Walnuts - FM,1.0,2023-06-17 09:20:20
Muffin - Guilt Free - FM,1.0,2023-06-17 09:20:20
Croissant - Butter - FM,1.0,2023-06-17 09:20:20
Muffin - Guilt Free - FM,1.0,2023-06-17 09:20:20
Croissant - Almond - FM,1.0,2023-06-17 09:18:46
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 09:18:28
Berry Croissant,1.0,2023-06-17 09:17:36
KA - Everything - FM,1.0,2023-06-17 09:17:36
Muffin - Guilt Free - FM,1.0,2023-06-17 09:16:46
KA - Everything - FM,1.0,2023-06-17 09:16:46
Drink 2 - Cold Brew - FM,1.0,2023-06-17 09:16:26
Danish - Citrus & Almond - FM,1.0,2023-06-17 09:16:26
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 09:15:34
Drink 2 - Cold Brew - FM,1.0,2023-06-17 09:15:22
Drink 3 - Mango Black Tea - FM,1.0,2023-06-17 09:15:17
Croissant - Almond - FM,1.0,2023-06-17 09:13:43
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 09:13:43
Drink 2 - Cold Brew - FM,1.0,2023-06-17 09:13:03
Croissant - Cinnamon Sugar Sticks - FM,2.0,2023-06-17 09:12:53
Croissant - Ube & Strawberry - FM,1.0,2023-06-17 09:12:45
KA - Everything - FM,1.0,2023-06-17 09:12:07
Drink 2 - Cold Brew - FM,1.0,2023-06-17 09:11:34
Croissant - Coffee & Macadamia - FM,1.0,2023-06-17 09:11:22
Drink 2 - Cold Brew - FM,2.0,2023-06-17 09:10:48
Berry Croissant,1.0,2023-06-17 09:10:48
Drink 1 - Drip Coffee - FM,1.0,2023-06-17 09:10:46
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 09:10:46
KA - Original - FM,1.0,2023-06-17 09:10:09
Banana Bread w. Walnuts - FM,1.0,2023-06-17 09:10:04
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 09:09:11
Croissant - Almond - FM,1.0,2023-06-17 09:09:11
Drink 4 - Strawberry Lemonade - FM,2.0,2023-06-17 09:09:11
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 09:08:50
Croissant - Almond - FM,1.0,2023-06-17 09:08:50
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 09:07:38
Croissant - Ube & Strawberry - FM,1.0,2023-06-17 09:07:38
Drink 3 - Mango Black Tea - FM,1.0,2023-06-17 09:06:51
Banana Bread w. Walnuts - FM,1.0,2023-06-17 09:06:05
Muffin - Guilt Free - FM,1.0,2023-06-17 09:06:05
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 09:04:55
Croissant - Ube & Strawberry - FM,1.0,2023-06-17 09:04:55
KA - Everything - FM,1.0,2023-06-17 09:04:55
Croissant - Pain Au Raisin - FM,1.0,2023-06-17 09:04:55
Berry Croissant,1.0,2023-06-17 09:04:55
Croissant - Cinnamon Sugar Sticks - FM,1.0,2023-06-17 09:04:55
Drink 2 - Cold Brew - FM,1.0,2023-06-17 09:04:55
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 09:04:55
Drink 3 - Mango Black Tea - FM,1.0,2023-06-17 09:04:47
Croissant - Ube & Strawberry - FM,1.0,2023-06-17 09:03:44
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 09:02:44
Drink 1 - Drip Coffee - FM,2.0,2023-06-17 09:02:42
Muffin - Guilt Free - FM,1.0,2023-06-17 09:02:42
Croissant - Butter - FM,1.0,2023-06-17 09:02:42
Drink 3 - Mango Black Tea - FM,1.0,2023-06-17 09:02:20
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 09:01:48
KA - Everything - FM,1.0,2023-06-17 09:01:48
Drink 1 - Drip Coffee - FM,1.0,2023-06-17 09:01:27
Croissant - Ube & Strawberry - FM,1.0,2023-06-17 09:01:27
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 08:59:45
Drink 1 - Drip Coffee - FM,1.0,2023-06-17 08:59:45
Drink 3 - Mango Black Tea - FM,1.0,2023-06-17 08:58:45
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 08:58:45
Croissant - Coffee & Macadamia - FM,2.0,2023-06-17 08:58:45
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 08:58:30
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 08:58:30
Drink 4 - Strawberry Lemonade - FM,2.0,2023-06-17 08:57:18
Drink 3 - Mango Black Tea - FM,1.0,2023-06-17 08:57:18
Croissant - Coffee & Macadamia - FM,1.0,2023-06-17 08:57:18
Croissant - Coffee & Macadamia - FM,1.0,2023-06-17 08:56:36
Croissant - Butter - FM,1.0,2023-06-17 08:55:43
Banana Bread w. Walnuts - FM,1.0,2023-06-17 08:55:43
Croissant - Almond - FM,1.0,2023-06-17 08:55:40
Drink 1 - Drip Coffee - FM,1.0,2023-06-17 08:53:49
Orange & Almond Danish,1.0,2023-06-17 08:53:11
Berry Croissant,1.0,2023-06-17 08:52:14
Croissant - Ube & Strawberry - FM,1.0,2023-06-17 08:52:14
KA - Original - FM,1.0,2023-06-17 08:51:27
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 08:51:27
Croissant - Pain Au Raisin - FM,2.0,2023-06-17 08:49:44
KA - Original - FM,1.0,2023-06-17 08:49:44
Drink 2 - Cold Brew - FM,2.0,2023-06-17 08:49:39
Drink 1 - Drip Coffee - FM,2.0,2023-06-17 08:48:57
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 08:48:43
Danish - Citrus & Almond - FM,1.0,2023-06-17 08:48:09
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 08:48:09
Croissant - Cinnamon Sugar Sticks - FM,1.0,2023-06-17 08:48:09
Drink 4 - Strawberry Lemonade - FM,3.0,2023-06-17 08:48:09
Croissant - Ube & Strawberry - FM,1.0,2023-06-17 08:47:18
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 08:46:31
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 08:44:55
Danish - Citrus & Almond - FM,1.0,2023-06-17 08:44:55
Drink 1 - Drip Coffee - FM,1.0,2023-06-17 08:44:40
Drink 1 - Drip Coffee - FM,1.0,2023-06-17 08:43:16
Croissant - Almond - FM,1.0,2023-06-17 08:41:18
Muffin - Guilt Free - FM,1.0,2023-06-17 08:40:25
Croissant - Coffee & Macadamia - FM,1.0,2023-06-17 08:39:39
Drink 2 - Cold Brew - FM,1.0,2023-06-17 08:39:39
Drink 1 - Drip Coffee - FM,1.0,2023-06-17 08:39:33
Muffin - Guilt Free - FM,1.0,2023-06-17 08:38:56
Drink 2 - Cold Brew - FM,1.0,2023-06-17 08:38:56
Croissant - Almond - FM,1.0,2023-06-17 08:38:07
Drink 1 - Drip Coffee - FM,1.0,2023-06-17 08:37:42
Drink 2 - Cold Brew - FM,1.0,2023-06-17 08:35:55
Croissant - Ube & Strawberry - FM,2.0,2023-06-17 08:35:36
Banana Bread w. Walnuts - FM,1.0,2023-06-17 08:30:36
Croissant - Butter - FM,2.0,2023-06-17 08:27:29
Drink 1 - Drip Coffee - FM,1.0,2023-06-17 08:27:29
Croissant - Coffee & Macadamia - FM,1.0,2023-06-17 08:26:48
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 08:26:37
Croissant - Ube & Strawberry - FM,1.0,2023-06-17 08:25:56
Drink 3 - Mango Black Tea - FM,1.0,2023-06-17 08:25:56
Muffin - Guilt Free - FM,1.0,2023-06-17 08:24:43
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 08:24:34
Croissant - Butter - FM,2.0,2023-06-17 08:23:23
Danish - Blueberry - FM,1.0,2023-06-17 08:23:06
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 08:22:42
Muffin - Guilt Free - FM,1.0,2023-06-17 08:22:12
Croissant - Ube & Strawberry - FM,2.0,2023-06-17 08:20:29
Drink 2 - Cold Brew - FM,1.0,2023-06-17 08:16:39
Drink 1 - Drip Coffee - FM,1.0,2023-06-17 08:14:42
Danish - Blueberry - FM,2.0,2023-06-17 08:14:42
Drink 3 - Mango Black Tea - FM,1.0,2023-06-17 08:13:04
Drink 2 - Cold Brew - FM,1.0,2023-06-17 08:12:23
Danish - Citrus & Almond - FM,1.0,2023-06-17 08:12:19
Danish - Blueberry - FM,1.0,2023-06-17 08:12:19
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 08:12:19
Croissant - Ube & Strawberry - FM,1.0,2023-06-17 08:10:03
Drink 3 - Mango Black Tea - FM,2.0,2023-06-17 08:10:03
Croissant - Coffee & Macadamia - FM,1.0,2023-06-17 08:10:03
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 08:10:03
Root Beer,1.0,2023-06-17 08:08:04
Drink 3 - Mango Black Tea - FM,1.0,2023-06-17 08:07:30
Croissant - Cinnamon Sugar Sticks - FM,1.0,2023-06-17 08:07:30
Orange & Almond Danish,1.0,2023-06-17 08:07:00
Croissant - Ube & Strawberry - FM,1.0,2023-06-17 08:06:32
Danish - Blueberry - FM,1.0,2023-06-17 08:06:32
Drink 2 - Cold Brew - FM,1.0,2023-06-17 08:06:32
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 08:05:48
Croissant - Butter - FM,1.0,2023-06-17 08:05:47
Drink 1 - Drip Coffee - FM,1.0,2023-06-17 08:05:47
Croissant - Almond - FM,1.0,2023-06-17 08:05:05
Croissant - Pain Au Chocolat - FM,2.0,2023-06-17 08:04:09
Drink 2 - Cold Brew - FM,1.0,2023-06-17 07:58:43
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 07:58:43
Croissant - Coffee & Macadamia - FM,1.0,2023-06-17 07:55:35
Berry Croissant,1.0,2023-06-17 07:55:35
Drink 3 - Mango Black Tea - FM,1.0,2023-06-17 07:55:35
Berry Croissant,1.0,2023-06-17 07:53:42
Drink 1 - Drip Coffee - FM,1.0,2023-06-17 07:53:42
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 07:51:24
KA - Original - FM,2.0,2023-06-17 07:47:10
Banana Bread w. Walnuts - FM,1.0,2023-06-17 07:46:15
Croissant - Almond - FM,1.0,2023-06-17 07:46:04
Berry Croissant,1.0,2023-06-17 07:46:04
Croissant - Butter - FM,1.0,2023-06-17 07:41:25
Croissant - Coffee & Macadamia - FM,1.0,2023-06-17 07:40:55
Croissant - Cinnamon Sugar Sticks - FM,1.0,2023-06-17 07:40:55
Drink 1 - Drip Coffee - FM,2.0,2023-06-17 07:39:07
Croissant - Butter - FM,2.0,2023-06-17 07:37:52
Berry Croissant,1.0,2023-06-17 07:37:52
Banana Bread w. Walnuts - FM,1.0,2023-06-17 07:37:52
Drink 1 - Drip Coffee - FM,1.0,2023-06-17 07:37:07
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 07:35:40
Drink 2 - Cold Brew - FM,1.0,2023-06-17 07:33:23
Drink 3 - Mango Black Tea - FM,1.0,2023-06-17 07:32:56
Berry Croissant,1.0,2023-06-17 07:32:56
Drink 2 - Cold Brew - FM,1.0,2023-06-17 07:32:48
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 07:28:07
Drink 1 - Drip Coffee - FM,1.0,2023-06-17 07:26:26
Danish - Citrus & Almond - FM,1.0,2023-06-17 07:25:48
Drink 3 - Mango Black Tea - FM,1.0,2023-06-17 07:24:56
Drink 4 - Strawberry Lemonade - FM,1.0,2023-06-17 07:24:56
Croissant - Almond - FM,1.0,2023-06-17 07:24:32
Drink 1 - Drip Coffee - FM,1.0,2023-06-17 07:23:45
Muffin - Guilt Free - FM,1.0,2023-06-17 07:23:45
Danish - Blueberry - FM,1.0,2023-06-17 07:23:45
Berry Croissant,1.0,2023-06-17 07:23:45
Drink 1 - Drip Coffee - FM,1.0,2023-06-17 07:22:28
KA - Original - FM,1.0,2023-06-17 07:21:45
Drink 3 - Mango Black Tea - FM,1.0,2023-06-17 07:20:57
Drink 1 - Drip Coffee - FM,1.0,2023-06-17 07:20:53
Berry Croissant,1.0,2023-06-17 07:20:53
KA - Everything - FM,1.0,2023-06-17 07:20:14
KA - Original - FM,1.0,2023-06-17 07:19:40
Drink 2 - Cold Brew - FM,1.0,2023-06-17 07:19:34
Drink 1 - Drip Coffee - FM,1.0,2023-06-17 07:19:34
Croissant - Cinnamon Sugar Sticks - FM,2.0,2023-06-17 07:19:34
Drink 2 - Cold Brew - FM,1.0,2023-06-17 07:18:28
KA - Original - FM,2.0,2023-06-17 07:16:44
Croissant - Coffee & Macadamia - FM,1.0,2023-06-17 07:16:44
Croissant - Coffee & Macadamia - FM,1.0,2023-06-17 07:16:04
Muffin - Guilt Free - FM,1.0,2023-06-17 07:16:04
Danish - Blueberry - FM,1.0,2023-06-17 07:16:04
Berry Croissant,1.0,2023-06-17 07:16:04
Muffin - Guilt Free - FM,1.0,2023-06-17 07:13:03
Croissant - Pain Au Chocolat - FM,1.0,2023-06-17 07:09:59
KA - Original - FM,2.0,2023-06-17 07:09:59
Croissant - Almond - FM,2.0,2023-06-17 07:08:45
Croissant - Almond - FM,1.0,2023-06-10 11:03:27
Drink 3 - Mango Black Tea - FM,1.0,2023-06-10 11:02:55
Custom Amount,1.0,2023-06-10 10:56:58
KA - Everything - FM,1.0,2023-06-10 10:54:41
Banana Bread w. Walnuts - FM,1.0,2023-06-10 10:53:13
Drink 3 - Mango Black Tea - FM,1.0,2023-06-10 10:53:13
Croissant - Cube - FM,1.0,2023-06-10 10:51:38
Croissant - Almond - FM,1.0,2023-06-10 10:51:11
Drink 3 - Mango Black Tea - FM,1.0,2023-06-10 10:51:11
Banana Bread w. Walnuts - FM,1.0,2023-06-10 10:50:26
Drink 3 - Mango Black Tea - FM,1.0,2023-06-10 10:50:26
Croissant - Almond - FM,1.0,2023-06-10 10:49:24
Drink 1 - Drip Coffee - FM,1.0,2023-06-10 10:49:24
Croissant - Almond - FM,2.0,2023-06-10 10:48:12
Banana Bread w. Walnuts - FM,1.0,2023-06-10 10:48:12
Drink 1 - Drip Coffee - FM,1.0,2023-06-10 10:48:12
Drink 3 - Mango Black Tea - FM,1.0,2023-06-10 10:47:26
Croissant - Almond - FM,1.0,2023-06-10 10:47:10
KA - Everything - FM,1.0,2023-06-10 10:46:29
Croissant - Almond - FM,1.0,2023-06-10 10:45:12
Drink 3 - Mango Black Tea - FM,1.0,2023-06-10 10:45:12
Drink 2 - Cold Brew - FM,1.0,2023-06-10 10:44:38
Drink 3 - Mango Black Tea - FM,1.0,2023-06-10 10:44:38
Drink 1 - Drip Coffee - FM,1.0,2023-06-10 10:44:38
Banana Bread w. Walnuts - FM,1.0,2023-06-10 10:44:38
Drink 2 - Cold Brew - FM,1.0,2023-06-10 10:42:16
Croissant - Almond - FM,1.0,2023-06-10 10:42:16
Drink 3 - Mango Black Tea - FM,1.0,2023-06-10 10:40:44
Croissant - Almond - FM,1.0,2023-06-10 10:40:44
Drink 2 - Cold Brew - FM,1.0,2023-06-10 10:40:44
Croissant - Butter - FM,1.0,2023-06-10 10:39:57
Croissant - Cube - FM,1.0,2023-06-10 10:38:02
Drink 3 - Mango Black Tea - FM,1.0,2023-06-10 10:35:52
Banana Bread w. Walnuts - FM,1.0,2023-06-10 10:35:39
Muffin - Guilt Free - FM,1.0,2023-06-10 10:33:13
Croissant - Butter - FM,2.0,2023-06-10 10:31:20
KA - Everything - FM,1.0,2023-06-10 10:31:20
Drink 2 - Cold Brew - FM,1.0,2023-06-10 10:30:59
Drink 4 - Strawberry Lemonade- FM,1.0,2023-06-10 10:30:59
Drink 2 - Cold Brew - FM,2.0,2023-06-10 10:28:36
Drink 4 - Strawberry Lemonade- FM,1.0,2023-06-10 10:26:57
Croissant - Butter - FM,1.0,2023-06-10 10:26:48
Croissant - Cube - FM,1.0,2023-06-10 10:25:52
Drink 1 - Drip Coffee - FM,1.0,2023-06-10 10:25:01
Drink 2 - Cold Brew - FM,1.0,2023-06-10 10:25:01
Croissant - Cube - FM,1.0,2023-06-10 10:25:01
Banana Bread w. Walnuts - FM,1.0,2023-06-10 10:21:56
Drink 3 - Mango Black Tea - FM,1.0,2023-06-10 10:21:56
Drink 4 - Strawberry Lemonade- FM,2.0,2023-06-10 10:21:56
Muffin - Guilt Free - FM,1.0,2023-06-10 10:21:55
Drink 2 - Cold Brew - FM,1.0,2023-06-10 10:21:55
Croissant - Cube - FM,1.0,2023-06-10 10:21:55
Croissant - Almond - FM,1.0,2023-06-10 10:21:55
Croissant - Cube - FM,1.0,2023-06-10 10:20:15
Croissant - Butter - FM,1.0,2023-06-10 10:19:33
Drink 2 - Cold Brew - FM,1.0,2023-06-10 10:18:54
Muffin - Guilt Free - FM,1.0,2023-06-10 10:18:05
Croissant - Cube - FM,1.0,2023-06-10 10:17:29
Drink 4 - Strawberry Lemonade- FM,1.0,2023-06-10 10:16:15
Croissant - Butter - FM,1.0,2023-06-10 10:14:11
Drink 2 - Cold Brew - FM,1.0,2023-06-10 10:14:11
Muffin - Guilt Free - FM,1.0,2023-06-10 10:12:19
Drink 2 - Cold Brew - FM,1.0,2023-06-10 10:12:19
Drink 3 - Mango Black Tea - FM,1.0,2023-06-10 10:11:08
Drink 4 - Strawberry Lemonade- FM,2.0,2023-06-10 10:09:33
Croissant - Butter - FM,2.0,2023-06-10 10:07:42
Drink 3 - Mango Black Tea - FM,1.0,2023-06-10 10:06:50
Croissant - Pain Au Raisin - FM,1.0,2023-06-10 10:06:50
Banana Bread w. Walnuts - FM,1.0,2023-06-10 10:06:46
Drink 4 - Strawberry Lemonade- FM,1.0,2023-06-10 10:03:24
Croissant - Almond - FM,1.0,2023-06-10 10:02:17
Croissant - Pain Au Chocolat - FM,1.0,2023-06-10 10:02:16
Croissant - Almond - FM,1.0,2023-06-10 10:02:16
Drink 4 - Strawberry Lemonade- FM,1.0,2023-06-10 10:02:16
Croissant - Pain Au Chocolat - FM,1.0,2023-06-10 10:01:25
Drink 2 - Cold Brew - FM,1.0,2023-06-10 10:01:25
Drink 3 - Mango Black Tea - FM,1.0,2023-06-10 10:00:51
Drink 4 - Strawberry Lemonade- FM,1.0,2023-06-10 10:00:08
Croissant - Pain Au Chocolat - FM,2.0,2023-06-10 09:59:43
Drink 1 - Drip Coffee - FM,1.0,2023-06-10 09:59:20
